current_station_departure_time;current_station_name;type;name;line;number;current_station;stops;max_capacity
2022-01-04T12:15:00.000Z;Kaufering;RB;RB 74;74;57374;8000195;8000195%2022-01-04T12:15:00.000Z%,8000057,;426
2022-01-04T12:57:00.000Z;Kaufering;RE;RE 70;70;3884;8000195;8000195%2022-01-04T12:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2022-01-04T12:57:00.000Z;Kaufering;RE;RE 76;76;7884;8000195;8000195%2022-01-04T12:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2022-01-04T13:03:00.000Z;Kaufering;RE;RE 70;70;3881;8000195;8000195%2022-01-04T13:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T13:03:00.000Z;Kaufering;RE;RE 76;76;7881;8000195;8000195%2022-01-04T13:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T13:15:00.000Z;Kaufering;RB;RB 74;74;57378;8000195;8000195%2022-01-04T13:15:00.000Z%,8000057,;426
2022-01-04T13:44:00.000Z;Kaufering;RB;RB 74;74;57387;8000195;8000195%2022-01-04T13:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T13:56:00.000Z;Kaufering;RE;RE 72;72;78941;8000195;8000195%2022-01-04T13:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2022-01-04T14:03:00.000Z;Kaufering;RE;RE 72;72;78932;8000195;8000195%2022-01-04T14:03:00.000Z%,8000119,8004158,8000261,;602
2022-01-04T14:44:00.000Z;Kaufering;RB;RB 74;74;57389;8000195;8000195%2022-01-04T14:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T14:57:00.000Z;Kaufering;RE;RE 70;70;3888;8000195;8000195%2022-01-04T14:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
